line_number,cleaned_line,char_length,word_count,sentiment,compound,dominant_topic,topic_keywords,topic_confidence,cluster
35,I dont have much time.,22,5,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.5563454244500299,0
36,Gotcha!,7,1,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6247750732230551,0
37,"What, its just a tour group.",28,6,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6819709764064584,3
38,"Hey, its a pig. A pig!",22,6,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6203146639817728,2
39,"Hey, piggy! Hes so cute!",24,5,positive,0.6652,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6878294054553759,0
40,Be careful or the pirates will get you.,39,8,positive,0.1531,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6867602302811984,3
41,Hes so cool!,12,3,positive,0.4376,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.687855547722707,0
42,Will you all shut up?,21,5,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.624946690719783,0
43,- Were flying!,14,2,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
44,"Hey, cut that out!",18,4,negative,-0.3382,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
45,"Be quiet, will you?",19,4,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6247893664539952,5
46,Do something!,13,2,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
47,Youre the one who said to bring them all.,41,9,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6102129081195736,3
48,Just for a second.,18,4,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6246713651507272,2
49,"Its beautiful. Hey, look!",25,4,positive,0.636,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6892596241563813,5
50,A red plane!,12,3,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6883511831037309,2
51,Where? Where?,13,2,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
52,"- We saw it, didnt we?",22,5,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6889404701841005,0
53,Thats as far as you go.,23,6,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6736226446640413,3
54,Here he comes!,14,3,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6248560943693614,2
55,- Its Porco!,12,2,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6249753081213054,2
56,"Oh, no!",7,2,negative,-0.3595,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
57,- It stopped.,13,2,negative,-0.2263,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
58,"No, weve got another engine.",28,5,negative,-0.296,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.7465181786288173,0
59,What are you doing? Shoot him down!,35,7,negative,-0.4003,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6184255787537154,2
60,That red planes tough.,22,4,negative,-0.128,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.7250184269418684,2
61,- Missed!,9,1,negative,-0.3595,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.624692491948073,2
62,Message from the pig.,21,4,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6848526719986532,2
63,Shut up!,8,2,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.624946690719783,0
64,Hes coming. Get down!,21,4,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.7172118554061601,0
65,- Where did he go?,18,4,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
66,We crashed. Were going to sink!,31,6,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.682570787180615,2
67,No we wont. This is a seaplane.,31,7,negative,-0.296,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6867615542316806,0
68,Oh no!,6,2,negative,-0.3595,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
69,Were sinking.,13,2,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
70,"- Hey, stop that!",17,3,negative,-0.3595,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6248889291583096,5
71,Halt! Youre hostages.,21,3,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6859883943721451,2
72,Dont worry. Were on the swim team.,34,7,positive,0.3412,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6865815337368549,5
73,- Thats not the point!,22,4,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.67362082608744,3
74,Another message.,16,2,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6846135136387056,2
75,You can keep half the money.,28,6,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.7230892137839893,0
76,Or Ill kill you all.,20,5,negative,-0.8176,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6249616366555371,3
77,- Thats it.,11,2,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6210597076340335,2
78,"Shut up! Come on, you swine.",28,6,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.41872274366610995,4
79,Eat lead!,9,2,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6247587764075944,3
80,It jammed!,10,2,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6248971437658519,0
81,We surrender!,13,2,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6247713200644208,0
82,We surrender!,13,2,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6247713200644208,0
83,Bye-bye!,8,2,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6246924908351249,2
84,Farewell!,9,1,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6247338328142229,0
85,He left us money for repairs.,29,6,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.5323534040728888,2
86,Dont be such a sap.,19,5,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6249708575328503,5
87,"Be quiet, will you?",19,4,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6247893664539952,5
88,"Dont pull on that, youll break it.",34,7,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.48884431812686735,5
89,Stay away from the propeller.,29,5,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6892250434026398,3
90,Got to pee? Do it over there.,29,7,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.624960956445204,0
91,PORCO ROSSO SINGS HIS VICTORY SONG,34,6,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6873599664419414,2
92,So the Mamma Aiutos cant come tonight.,38,7,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.766909577605898,3
93,And that filthy pig,19,4,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6203146639817728,2
94,"But this young kids an American, right?",39,7,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.7235898398155796,0
95,"The air pirates of the Adriatic,",32,6,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.7250547361842782,3
96,His grandmother was part Italian.,33,5,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
97,And hell finish Porco for us.,29,6,negative,-0.6808,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.5666414206710828,0
98,But ten percent is outrageous.,30,5,negative,-0.6124,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6246906762515004,2
99,Beautiful.,10,1,positive,0.5994,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6249230415197125,5
100,Hes here.,9,2,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6249492914630816,0
101,"With his snout in the air, as always.",37,8,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.689142735164861,3
102,Mr. Porco Rosso? Im from The Neptune.,37,7,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6873599664419414,2
103,We hear you put,15,4,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.41290287280715543,4
104,Do you think that will affect,29,6,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6248466555683262,2
105,"Hey, put me down!",17,4,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6249206934831177,3
106,Listen to the music.,20,4,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6247577929123365,5
107,Shes quite a woman.,19,4,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.7247942683917995,0
108,Even American pilots know,25,4,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.7465345601276562,0
109,Thats why we all leave,22,5,negative,-0.0516,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6784969581762428,2
110,Is that your Curtiss out front?,31,6,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6890936186342199,0
111,The Rattlesnake.,16,2,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
112,You took the Schneider Cup,26,5,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6177066710479107,2
113,"Shes unbeatable in a dogfight, too.",35,6,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6882937479068436,0
114,But I hear theres this Porco Rosso,34,7,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.5631519548467434,2
115,Better watch your back,22,4,positive,0.4404,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.5411701983122605,6
116,"Theyre poor, cheap, and dirty.",30,5,negative,-0.7184,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.5095930322968791,6
117,- Thats true.,13,2,positive,0.4215,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6210597076340335,2
118,Quite a distinguished gathering!,32,4,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6247095353687355,0
119,As usual.,9,2,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6246634686971299,5
120,"Always glad to see you,",23,5,positive,0.4588,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.7237036548994776,3
121,"We know, Gina. We never work",28,6,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.43472090233329697,1
122,Were even nice to the pig.,26,6,positive,0.4215,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.7178929048905209,3
123,Thats my boys.,14,3,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6210597076340335,2
124,See you again.,14,3,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6249577589657118,3
125,"Porco, tell us a war story.",27,6,negative,-0.5994,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.611715351399226,5
126,Next time were alone.,21,4,negative,-0.25,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.7249645328591161,0
127,That American is so funny.,26,5,positive,0.5777,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.413030750165668,4
128,He took one look and said marry me.,35,8,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.3798968377535761,6
129,I told him Id lost,18,5,negative,-0.3182,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6247882504335056,2
130,"One in combat, one in the Atlantic.",35,7,negative,-0.34,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6249619247447752,3
131,They found him?,15,3,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6247820772161179,0
132,I got a call today.,19,5,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6877798843922489,0
133,I waited three years.,21,4,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6248988937493763,0
134,The good guys always get killed.,32,6,negative,-0.3818,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.4227343210358409,1
135,"Thanks, Marco. Youre always here for me.",40,7,positive,0.4404,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6036085878187357,3
136,Youre the only one left,23,5,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.5257118654504305,6
137,One thing I dont like about this place...,41,8,negative,-0.2755,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.5234875495731351,1
138,is that picture.,16,3,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6247444218541155,3
139,Dont touch it. Its the only one,31,7,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.41755164418848734,1
140,I wish I could release you,26,6,positive,0.4019,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6248408164649076,0
141,That Yank knows how to fly.,27,6,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6788385446874421,5
142,Must be nice to make that much money.,37,8,positive,0.4215,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.4167315922704529,4
143,This months payment.,20,3,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6245817367332379,2
144,That pays off your loan.,24,5,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
145,How about helping the people out,32,6,positive,0.296,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
146,Do I look like a person?,24,6,positive,0.3612,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6877278100467488,5
147,"All ready for you, Mr. Porco Rosso.",35,7,positive,0.3612,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.7235750757956273,2
148,- Ill take some ammo too.,25,5,negative,-0.4215,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.5224325650815909,6
149,The streets are packed.,23,4,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
150,Yeah? Maybe the government,26,4,positive,0.296,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6888000916996365,3
151,Theyll pass a law against you guys.,35,7,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6890772119652895,5
152,Laws dont apply to pigs.,24,5,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6869725289062261,5
153,Thats for sure. Or moles like me.,33,7,positive,0.5859,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6848551138034491,2
154,Just regular ammo?,18,3,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6876818075228507,3
155,"Were not fighting a war out there, kid.",39,8,positive,0.6435,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6890680357094663,5
156,See you.,8,2,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6249577589657118,3
157,Thank you!,10,2,positive,0.4199,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6248906481268808,0
158,"Hey, Boss. How is war",21,5,negative,-0.5994,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6890752095467696,5
159,War profiteers are villains.,28,4,negative,-0.8316,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6248898728407646,5
160,Were air pirates.,17,3,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6890521788673681,3
161,What else can we do?,20,5,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6247046948461729,3
162,These repairs were expensive.,29,4,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6246803361629961,2
163,Pirate Federation planes!,25,3,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.5248104062343599,1
164,Why do we have to fly,21,6,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6248778052544066,5
165,Its all the pigs fault.,23,5,negative,-0.4019,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6886350482044923,5
166,Cant those Mamma Aiutos,23,4,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.7249338416784383,3
167,That is so shabby.,18,4,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
168,It looks like everyones here.,29,5,positive,0.3612,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.622456324775048,2
169,"Hey, is the American here yet?",30,6,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6891567933432645,0
170,Hes up in the sun.,18,5,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6249492914630816,0
171,Right where he should be.,25,5,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6249641298943358,0
172,Sighted target The Mediterranean Queen.,39,5,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6247924796941101,0
173,Were taking a ship that big?,28,6,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.3981612689347202,4
174,Thats why we all got together.,30,6,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.4085369614604227,4
175,Having engine trouble. Go first.,32,5,negative,-0.4019,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.3090620219773346,4
176,Thats a dirty trick! We follow the plan.,40,8,negative,-0.5255,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.7626890967279226,2
177,Then we share repair costs!,27,5,positive,0.3595,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6136306382883614,5
178,You gutless wonder! We pay,26,5,negative,-0.1759,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6249063930139944,3
179,- Even if we get bombed?,24,5,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6842403020983646,3
180,- We settled all this before!,29,5,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
181,- Im leaving!,13,2,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
182,"All of you, shut up!",20,5,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.624946690719783,0
183,Attention! We are under attack,30,5,negative,-0.5255,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
184,There is no need for alarm.,27,6,negative,-0.5574,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6247749930208951,2
185,We carry two advanced fighter aircraft.,39,6,positive,0.3818,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6857957165922629,0
186,We will now introduce our pilots.,33,6,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6249454860236214,0
187,"The Black Stallion, Signor Valleta.",35,5,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6174030615185939,3
188,"And the Wolf of the Tiber,",26,6,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
189,- They brought muscle!,22,3,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6245790389212574,2
190,"Aw, what a mess.",16,4,negative,-0.3612,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
191,"Get away from me, Curtis!",25,5,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.7230438865753378,3
192,"All right, lets go!",19,4,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6755453035575472,0
193,Thats not good.,15,3,negative,-0.3412,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.39670830790304856,1
194,Guess I have to go to Milan.,28,7,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6888213962475929,5
195,"Both pilots were shot down,",27,5,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6249454860236214,0
196,The Pirate Federation looted,28,4,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6890720349836172,5
197,Youre next!,11,2,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.4346583515944802,4
198,"Come and get us, pig!",21,5,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.7183081831697852,3
199,We repeat...,12,2,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
200,About this incident...,22,3,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
201,"Way to go, turkeys.",19,4,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6248975549345769,5
202,Im afraid Im on vacation.,25,5,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.624718173924369,0
203,"White sheets, beautiful women.",30,4,positive,0.5994,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.7246108759251143,5
204,"Just get me to Milan, little engine.",36,7,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.5781654703690556,0
205,I dont like this weather.,25,5,negative,-0.2755,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6249708575328503,5
206,"Come on, you can do it!",23,6,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6249684300486482,3
207,Thats right. Good girl!,23,4,positive,0.4926,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.41055546634846973,4
208,Pig!,4,1,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6203146639817728,2
209,Its one on one!,15,4,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6249619247447752,3
210,Not now!,8,2,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
211,Ill tell everyone you ran.,26,5,negative,-0.4215,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.5185831703212218,3
212,"Catch you later, Yank!",22,4,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6816338325505246,3
213,"Damn, lost my cover.",20,4,negative,-0.6124,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.68913448262521,2
214,Uh-oh.,6,2,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
215,Gotcha!,7,1,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6247750732230551,0
216,No you didnt. My engine quit.,29,6,negative,-0.296,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6890866330156897,0
217,Yes! Now Ill be famous too. Yahoo!,34,7,negative,-0.1739,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.7234871675090302,3
218,I cant go back empty-handed.,28,6,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.7238585910646453,3
219,There!,6,1,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
220,That stupid red color. No mistake.,34,6,negative,-0.7906,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6814902915790825,2
221,A souvenir for my mama in Alabama.,34,7,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
222,Please hurry.,13,2,positive,0.3182,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6891821296713787,2
223,Madame Gina!,12,2,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6249140828561348,2
224,Theres a phone call.,20,4,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.5407970722136836,0
225,What?,5,1,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
226,Use the phone at the front desk.,32,7,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.7252244299432339,0
227,Marco? Are you all right?,25,5,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6866287310964571,0
228,Oh? Good!,9,2,positive,0.4926,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.624981256996185,5
229,Ive lost weight.,16,3,negative,-0.3182,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.4092318766355537,4
230,Im taking the plane to Milan for repairs.,41,8,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.4305059610163839,1
231,"If the Yank comes in,",21,5,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.6797984965946714,2
232,Hey! Im not a messenger.,24,5,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.25,4
233,"I worry about you pilots,",25,5,negative,-0.4404,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.4098405815496337,4
234,"Marco, youll end up roasted.",28,5,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.5241821601000604,5
235,A pigs gotta fly.,17,4,neutral,0.0,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6891837719671754,5
236,Idiot!,6,1,negative,-0.5562,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6247456224468402,0
237,THE RED WINGS HAVE BEEN BROKEN,30,6,negative,-0.4767,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.7208487511661464,2
238,I figured youd show up tonight.,31,6,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.7218299119691999,3
239,I need your help.,17,4,positive,0.4019,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.4013924710211644,6
240,Looks pretty bad.,17,3,negative,-0.0772,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.705992817283502,5
241,Why not just get a new plane?,29,7,neutral,0.0,2,"gina, win, bet, porco, youre, thats, pig, take, going, plane",0.41270930595396765,6
242,I like this one.,16,4,positive,0.3612,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6249619247447752,3
243,I know how you feel.,20,5,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.62493517729729,0
244,Look out. Ill back her in.,26,6,negative,-0.4215,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.5031034562481075,3
245,Whos the cutie?,15,3,positive,0.3612,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.6245090608828887,5
246,"My granddaughter, back from the States.",39,6,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.7193983763831834,3
247,"Keep coming, keep coming.",25,4,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6889307494608509,0
248,"What a beautiful plane, Grandpa!",32,5,positive,0.636,1,"end, good, old, days, tell, dont, look, beautiful, way, stop",0.5338059266785297,1
249,They dont make them like that anymore.,38,7,negative,-0.2755,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.4330560504557257,1
250,I cant see it.,14,4,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6892278040285922,3
251,Shes really your granddaughter?,31,4,neutral,0.0,0,"right, got, hes, shut, pilots, time, coming, know, shes, money",0.6852937037195266,0
252,Hands off.,10,2,neutral,0.0,3,"come, ill, one, get, see, back, fio, cant, girl, put",0.6249082782484944,3
