line_number,cleaned_line,char_length,word_count,sentiment,compound,dominant_topic,topic_keywords,topic_confidence,cluster
213,"Sorry to suprise you, but",25,5,neutral,-0.0387,1,"sorry, know, much, witch, going, sure, better, thank, girl, one",0.5999936152645332,4
214,Here you go.,12,3,neutral,0.0,0,"kiki, great, time, may, delivery, good, wait, whats, pretty, maam",0.2,5
215,Id like one of those.,21,5,positive,0.3612,1,"sorry, know, much, witch, going, sure, better, thank, girl, one",0.5999854567033213,4
216,Yes sir!,8,2,positive,0.4574,3,"yes, tell, see, right, tombo, mean, cat, didnt, stay, stop",0.6661371659938216,1
217,"Hi there! Come in and wait a minute, will you?",46,10,neutral,0.0,0,"kiki, great, time, may, delivery, good, wait, whats, pretty, maam",0.5415716316312352,0
218,"Mmm these are nice and fresh, just out of the oven...",53,11,positive,0.6249,1,"sorry, know, much, witch, going, sure, better, thank, girl, one",0.706521805264865,4
219,Here you are.,13,3,neutral,0.0,0,"kiki, great, time, may, delivery, good, wait, whats, pretty, maam",0.2,5
220,"There you go, see you tommorrow!",32,6,neutral,0.0,3,"yes, tell, see, right, tombo, mean, cat, didnt, stay, stop",0.6668021089471337,1
221,Bye!,4,1,neutral,0.0,4,"thats, okay, youre, look, get, dont, yeah, ill, think, way",0.5999726703200368,3
222,Will that be all for you? Alright...,36,7,neutral,0.0,3,"yes, tell, see, right, tombo, mean, cat, didnt, stay, stop",0.5999701950853804,1
223,Now come back again!,20,4,neutral,0.0,2,"come, jiji, back, please, want, dont, fly, little, beautiful, wow",0.6678703772299288,2
224,"When I saw you fly off, I thought for a second",46,11,neutral,0.0,2,"come, jiji, back, please, want, dont, fly, little, beautiful, wow",0.7054139096167793,2
225,That babys mother told me,25,5,neutral,0.0,4,"thats, okay, youre, look, get, dont, yeah, ill, think, way",0.7028947623649882,3
226,"Thanks for returning the pacifier,",34,5,positive,0.4404,4,"thats, okay, youre, look, get, dont, yeah, ill, think, way",0.6629895931153985,3
227,your new delivery girl is really quite special!,47,8,positive,0.5519,1,"sorry, know, much, witch, going, sure, better, thank, girl, one",0.623305904262871,4
228,"Well, Ill be on my way.",23,6,negative,-0.1779,4,"thats, okay, youre, look, get, dont, yeah, ill, think, way",0.6678514295976782,3
229,Wait! Wait a minute.,20,4,neutral,0.0,0,"kiki, great, time, may, delivery, good, wait, whats, pretty, maam",0.6637337405799463,0
230,I really must do something,26,5,neutral,0.0,3,"yes, tell, see, right, tombo, mean, cat, didnt, stay, stop",0.5999790955983656,1
231,Follow me. Bakery is downstairs.,32,5,neutral,0.0,1,"sorry, know, much, witch, going, sure, better, thank, girl, one",0.7054115679120917,4
232,-Sit down and relax. Would you like some hot chocolate?,55,10,positive,0.6597,3,"yes, tell, see, right, tombo, mean, cat, didnt, stay, stop",0.7062895092546597,1
233,There you go.,13,3,neutral,0.0,0,"kiki, great, time, may, delivery, good, wait, whats, pretty, maam",0.2,5
