line_number,cleaned_line,char_length,word_count,sentiment,compound,dominant_topic,topic_keywords,topic_confidence,cluster
208,Even the boys!,14,3,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.5833313338502191,2
209,"Its that girl, shes alive.",26,5,positive,0.3818,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6924375828081623,5
210,Where am I...,13,3,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
211,The Valley of the Wind,22,5,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.654817972539789,3
212,My name is...,13,3,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833255703583368,1
213,Lastel of Pejite.,17,3,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6534496010947545,5
214,My cargo...,11,2,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833303908450346,4
215,The cargo...,12,2,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833303908450346,4
216,"Please, burn it.",16,3,positive,0.3182,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.6546633389345603,4
217,"Your cargo, I understand.",25,4,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.6545362882674565,4
218,Dont worry.,11,2,positive,0.3412,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.6521074525751747,1
219,Thank goodness.,15,2,positive,0.6705,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.5833322339579071,2
220,Princess!,9,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
221,Thats... the Princess of Pejite.,32,5,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.29214428105800433,0
222,An insect!,10,2,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.5833307127404264,2
223,"No, its calling its friends.",28,5,positive,0.2263,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5833295481194637,6
224,It cant fly. Bring guns!,24,5,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.3872253909767918,5
225,"No, if you shoot it,",20,5,negative,-0.5574,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833295064020853,4
226,Ill kill it now.,16,4,negative,-0.8176,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6546633126687229,5
227,Guns wont kill an Ushiabu.,26,5,positive,0.5773,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6946898054373275,5
228,Then what!,10,2,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
229,Wait.,5,1,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833315725055791,4
230,"Mito, bring my glider.",22,4,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.694176410135016,1
231,Princess!,9,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
232,Return to the forest.,21,4,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6547048568620292,3
233,"Youre strong, you can fly.",26,5,positive,0.5106,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6934241458620688,2
234,Thats a good boy.,17,4,positive,0.4404,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.6931454284083227,6
235,"Princess, thanks.",17,2,positive,0.4404,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6492533426840924,3
236,Thank God.,10,2,positive,0.5574,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6532419998473438,2
237,No telling how wed suffer for,29,6,negative,-0.6908,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833279473142926,4
238,An Ohmu...,10,2,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833323243235259,1
239,Found one. Come!,16,3,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6931739383316218,3
240,Here!,5,1,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
241,So those were spores,20,4,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833308832771197,4
242,They havent released,20,3,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5833266065664475,6
243,Were almost done.,17,3,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.6545369808693201,4
244,I know we cant miss a single one.,33,8,positive,0.1139,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.4106405479710968,4
245,What on earth is this?,22,5,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833315798385786,3
246,The fire didnt destroy it...,28,5,positive,0.1154,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.693958448384211,2
247,Leave this mystery,18,3,negative,-0.0516,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833252574080628,1
248,Go and help burn the spores.,28,6,positive,0.4019,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.6948989333520785,4
249,Be careful now.,15,3,positive,0.1531,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833300496752204,1
250,Whyd she bring this,19,4,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.654665722995816,1
251,"Mito, look here.",16,3,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.6548211443638619,1
252,Its pulsing,11,2,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
253,"Lord Yupa, what is this?",24,5,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.654810443553359,6
254,"On my journey, I",16,4,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833247624463551,3
255,That a monster from the,23,5,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5828853979830185,1
256,"beneath Pejite,",15,2,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.3905964397506515,0
257,A monster from the old world?,29,6,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.6921346137931144,6
258,Giant Warriors...,17,2,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6542174180195491,2
259,They say they were destroyed,28,5,negative,-0.4939,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.3728235165169229,5
260,This...,7,1,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
261,The Giant Warriors were all,27,5,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6542174180195491,2
262,But a single one slept in,25,6,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.6937325066217072,4
263,"In a way, the thing",19,5,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.583331086168377,1
264,Tolmekia is a savage military,29,5,negative,-0.4588,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
265,And remember the Pejite,23,4,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.40108577681094904,4
266,Keep up the good work.,22,5,positive,0.4404,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.6936157346959416,6
267,Whats that?,11,2,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.5833318242602948,2
268,Tolmekian ships!,16,2,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.6547187292275903,6
269,Everyone to the castle!,23,4,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.38101819222602207,1
270,To the castle!,14,3,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833300359886294,1
271,Gather in the castle!,21,4,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833300359886294,1
272,The castle!,11,2,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833300359886294,1
273,Father!,7,1,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833306806886039,5
274,"Obaba, hide yourself.",21,3,negative,-0.1779,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.583331993325917,1
275,Ill stay right where I am.,26,6,negative,-0.4215,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.2875136400170101,0
276,Princess!,9,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
277,How dare you!,13,3,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833280755365913,1
278,Nausica?...,11,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833324477384526,3
279,Stay where you are!,19,4,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833299497378579,1
280,"Move and this sword,",20,4,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.3833683398889446,6
281,will pierce your ceramic armor.,31,5,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5833263502852368,6
282,Thats Yupa.,11,2,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.6523896828264616,6
283,I ask you Tolmekian warriors.,29,5,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.6936002144382806,6
284,"Last night, these villagers toiled",34,5,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6548168348530647,2
285,We have just now gently,23,5,positive,0.4588,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
286,Is this how you Tolmekians treat,32,6,positive,0.4019,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833297068412888,4
287,"If you would make war,",22,5,negative,-0.5994,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.6944356023728981,6
288,You should first send a,23,5,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6543183531795277,5
289,Nausica...,10,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833324477384526,3
290,"If you fight now, they will",27,6,negative,-0.3818,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5833260528134254,6
291,We must survive.,16,3,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.6529849958693078,4
292,You...,6,1,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
293,Little wench.,13,2,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833246995345317,5
294,"Put it down, Kurotowa.",22,4,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.6545370940596277,6
295,But...,6,1,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
296,Look at this mess,17,4,negative,-0.4357,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833323047678362,1
297,Your rebuke stings.,19,3,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
298,"Are you Yupamiralda, the greatest",33,5,positive,0.6369,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
299,We have not come to,19,5,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833320178320202,3
300,Lay down your sword.,20,4,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5833287529876466,6
301,The Princess!,13,2,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
302,Princess!,9,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
303,Listen well!,12,2,positive,0.3382,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833302450433152,4
304,"Her Highness Kushana, Division",30,4,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6542637942643071,5
305,Frontier Forces will speak.,27,4,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5824167864875303,5
306,We have come to unify,21,5,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833320178320202,3
307,and build peace in this region.,31,6,positive,0.5423,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
308,You live on the brink of extinction,35,7,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833306672642097,5
309,Accept our rule and,19,4,positive,0.3818,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833237578597588,1
310,We shall burn away the Sea of,29,7,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5785105246548624,4
311,Burn away the Sea of Decay.,27,6,negative,-0.4019,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.40859183810063177,4
312,Is that possible?,17,3,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
313,We have revived the,19,4,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
314,that once allowed humans,24,4,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.583330168121236,1
315,"For those who submit to us,",27,6,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833243964891079,4
316,I promise a life free from fear of,34,8,positive,0.34,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.6949358580621976,6
317,Wait!,5,1,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833315725055791,4
318,You must not harm,17,4,positive,0.431,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833320251038131,4
319,"Whats that, you old hag.",24,5,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6542840855582788,2
320,Take her away.,14,3,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.6546142122859253,1
321,Let her speak.,14,3,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6534855594047747,2
322,In the 1000 years,17,4,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833260669739312,4
323,countless times have humans,27,4,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.583330168121236,1
324,Yet... each time herds,22,4,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6546345116191797,3
325,"have swarmed the earth,",23,4,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833315798385786,3
326,"Destroying nations,",19,2,negative,-0.5574,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
327,the Ohmus rage would not quieten,32,6,negative,-0.5574,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.4744078264314009,4
328,until they starved to death.,28,5,negative,-0.8176,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833239857830276,4
329,"In time, the spores",19,4,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.3675344126665823,4
330,took root in the Ohmus,22,5,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6538634109677661,3
331,engulfed our vast earth,23,4,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833315798385786,3
332,You must not touch,18,4,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.3956076398066671,0
333,Enough! No more of your ravings.,32,6,negative,-0.3595,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
334,What will you do?,17,4,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
335,Kill me too?,12,3,negative,-0.6908,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833311565989029,5
336,You!,4,1,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
337,Kill me if you will.,20,5,negative,-0.6908,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833311565989029,5
338,Easy work to murder,19,4,negative,-0.4215,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.6544670681907558,4
339,Just as you murdered Jihl.,26,5,negative,-0.6597,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833293374763473,3
340,Not Jihl!,9,2,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833293374763473,3
341,How cruel!,10,2,negative,-0.6239,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833298625847061,4
342,Shut them up.,13,3,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833272746647173,3
343,Show no mercy to impudence.,27,5,positive,0.0772,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833255130203343,5
344,"Wait, everyone.",15,2,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.3714038645280303,4
345,Please listen to me.,20,4,positive,0.3182,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.6542822961988503,4
346,I dont want anymore sacrifices.,31,5,negative,-0.0572,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.39616712222919165,5
347,Please.,7,1,positive,0.3182,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.583332047915107,4
348,Princess...,11,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
349,You Obaba too.,14,3,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.583331993325917,1
350,We must submit to these people.,31,6,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.6935574826957049,4
351,Step on it.,11,3,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
352,Hurry up.,9,2,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833326008132153,4
353,It really is a lovely valley.,29,6,positive,0.6222,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.4041441296894636,0
354,Im against it.,14,3,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
355,We have orders to send the,26,6,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6548172469999499,5
356,An order we cant possibly fulfill.,34,6,negative,-0.3412,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.6534048753917167,5
357,Even our biggest ship,21,4,neutral,0.0,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6535399149659162,2
358,But you cant be serious,23,5,positive,0.0857,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.3957477989790856,1
359,And what if I am?,17,5,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
360,You expect me to hand over that,31,7,positive,0.4939,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833307826827574,5
361,You have a point.,17,4,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833260770021702,1
362,I am but a simple soldier.,26,6,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5833268080843895,6
363,Such a decision is,18,4,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
364,Youre a sly fox.,16,4,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.41189175178950366,3
365,"While Im in Pejite, your priority",33,6,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833320677883209,5
366,Yes.,4,1,positive,0.4019,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833320507874851,4
367,Can this gun ship fly?,22,5,negative,-0.34,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6942260899743818,2
368,"Yes, we found it here.",22,5,positive,0.4019,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.38079766557437095,3
369,Get this straight,17,3,positive,0.2263,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833314114398686,4
370,But take the Princess to Pejite.,32,6,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.301331865971479,0
371,"5 hostages, the gun",19,4,negative,-0.34,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.6526811179079695,2
372,You pick the hostages.,22,4,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.5825757668390192,6
373,Prepare everything,18,2,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5828195310251966,5
374,Thanks for going as a hostage.,30,6,positive,0.4404,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6547175098984428,3
375,"Were fine, but look.",20,4,positive,0.1027,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.3798883832269655,0
376,Theyre taking everything in sight.,34,5,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.7197936805454324,1
377,"I will slip away, return in secret,",35,7,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.6929569404301145,1
378,We must prevent that,20,4,neutral,0.0258,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833320251038131,4
379,Yes.,4,1,positive,0.4019,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833320507874851,4
380,Nausica?,8,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833324477384526,3
381,"Teto, where is she?",19,4,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833305876507872,3
382,Nausica! What on earth is this?,31,6,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6545021640008681,3
383,These plants are from,21,4,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5833254089720851,5
384,Ive grown them,14,3,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833293445924913,4
385,"Dont worry, theyre not toxic.",29,5,positive,0.3412,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.7197088955532848,1
386,Not toxic...,12,2,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833224780718226,1
387,"The air here is pure indeed, but...",35,7,neutral,0.0,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.6917819339556747,4
388,Why... with this deadly,23,4,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
389,The castle windmill draws,25,4,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833300359886294,1
390,water from deep within the earth.,33,6,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6547893686575276,3
391,The sand comes from the,23,5,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.6547724530772664,6
392,With pure water and soil.,25,5,neutral,0.0,3,"yupa, lord, everyone, ship, see, good, theres, world, give, safe",0.3804947081680665,6
393,The plants from the Sea of,26,6,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.40833037813623796,5
394,The pollution lies in the earth itself.,39,7,negative,-0.4215,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833315798385786,3
395,Even the earth of our valley.,29,6,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.47219818771702293,3
396,Why...,6,1,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
397,Who made such a,15,4,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833292862965168,1
398,Did you do this all yourself?,29,6,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
399,Yes.,4,1,positive,0.4019,2,"hurry, please, yes, must, wait, get, hold, burn, rage, spores",0.5833320507874851,4
400,To cure my fathers illness,26,5,negative,-0.4019,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
401,But...,6,1,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
402,Im closing it down.,19,4,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
403,I just shut off the water and,29,7,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.6543905584984645,3
404,Nausica?,8,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833324477384526,3
405,I frighten myself.,18,3,negative,-0.34,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
406,I dont know what my,19,5,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.3936936734766249,5
407,I dont want to kill anyone.,27,6,positive,0.5448,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.5921458685492973,5
408,Princess.,9,1,neutral,0.0,5,"princess, nausica, wind, valley, come, right, earth, forest, ohmus, return",0.5833330117776506,3
409,We gathered these for you.,26,5,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
410,Theyre for you.,15,3,neutral,0.0,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833318997142906,1
411,All of you...,13,3,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
412,So many.,8,2,neutral,0.0,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
413,Youve worked so hard.,21,4,negative,-0.2183,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.6548155811536326,1
414,Thank you.,10,2,positive,0.3612,4,"youre, sea, thank, fire, decay, whats, coming, gun, even, giant",0.5833322339579071,2
415,Theyre very precious.,21,3,positive,0.6115,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.5833318997142906,1
416,"Its not fair, Princess.",23,4,negative,-0.2411,1,"dont, ohmu, look, mito, obaba, theyre, take, thats, move, way",0.4334854259464709,1
417,All aboard.,11,2,neutral,0.0258,0,"pejite, highness, asbel, ill, want, cant, shes, sorry, know, kill",0.16666666666666669,0
