line_number,cleaned_line,char_length,word_count,sentiment,compound,dominant_topic,topic_keywords,topic_confidence,cluster
327,Mahito...,9,1,neutral,0.0,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.5999972568051255,6
330,001247,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
331,Mahito...,9,1,neutral,0.0,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.5999972568051255,6
334,001251,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
335,Mom...,6,1,neutral,0.0,3,"get, tower, himi, cant, thank, granduncle, let, youre, see, got",0.5999774811524984,5
338,001503,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
339,Mahito!,7,1,neutral,0.0,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.5999972568051255,6
342,001507,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
343,Mahito!,7,1,neutral,0.0,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.5999972568051255,6
346,001511,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
347,Mahito!,7,1,neutral,0.0,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.5999972568051255,6
350,001624,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
351,Sonny!,6,1,neutral,0.0,2,"lets, eat, thats, sonny, dont, father, stone, warawara, home, mlady",0.5999920851223015,0
354,001627,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
355,Better head back!,17,3,positive,0.4926,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.7059319465365381,3
358,001629,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
359,The ladys worried about ya!,27,5,negative,-0.3595,2,"lets, eat, thats, sonny, dont, father, stone, warawara, home, mlady",0.5999680122535598,0
362,001633,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
363,Sonny!,6,1,neutral,0.0,2,"lets, eat, thats, sonny, dont, father, stone, warawara, home, mlady",0.5999920851223015,0
366,001640,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
367,That used to be sealed off...,29,6,neutral,0.0,4,"mahito, spinning, globe, one, look, good, must, make, long, still",0.6656784803641197,6
370,001644,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
371,Hell get taken...,17,3,negative,-0.6808,3,"get, tower, himi, cant, thank, granduncle, let, youre, see, got",0.5999957226324524,5
374,001647,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
375,Sonny!,6,1,neutral,0.0,2,"lets, eat, thats, sonny, dont, father, stone, warawara, home, mlady",0.5999920851223015,0
378,001648,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
379,Thank goodness.,15,2,positive,0.6705,3,"get, tower, himi, cant, thank, granduncle, let, youre, see, got",0.6677248607498929,5
382,001650,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
383,What is this?,13,3,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
386,001653,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
387,Theres a staircase.,19,3,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
388,Whats this place?,17,3,neutral,0.0,3,"get, tower, himi, cant, thank, granduncle, let, youre, see, got",0.6683675434772584,5
391,001657,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
392,Well...,7,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
395,001659,6,1,neutral,0.0,0,"natsuko, come, ill, back, way, kiriko, ive, stop, return, mothers",0.2,2
